year,month,flat_type,block,street_name,storey_range,min_storey,max_storey,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,uniqueID
2016,9,4,681,RACE COURSE RD,04 TO 06,4,6,103,Model A,1986,69,588000,183938
2016,9,4,13,UPP BOON KENG RD,13 TO 15,13,15,102,Model A,1999,81,610000,183939
2016,9,4,13,FARRER PK RD,10 TO 12,10,12,90,Model A,2004,86,630000,183940
2016,9,4,813,JELLICOE RD,04 TO 06,4,6,90,Model A,2003,85,670000,183941
2016,9,4,108C,MCNAIR RD,10 TO 12,10,12,90,Model A,2005,87,680000,183942
2016,9,4,108C,MCNAIR RD,25 TO 27,25,27,90,Model A,2005,87,715000,183943
2016,9,4,9,BOON KENG RD,25 TO 27,25,27,94,DBSS,2011,93,810000,183944
2016,9,5,111,LOR 3 GEYLANG,04 TO 06,4,6,121,Improved,1989,71,605000,183945
2016,9,5,54,GEYLANG BAHRU,22 TO 24,22,24,117,Standard,1974,56,618000,183946
2016,9,5,55,GEYLANG BAHRU,13 TO 15,13,15,117,Standard,1974,56,635000,183947
2016,9,5,104,WHAMPOA DR,16 TO 18,16,18,120,Improved,1998,81,663000,183948
2016,9,5,108,MCNAIR RD,10 TO 12,10,12,130,Improved,1987,69,700000,183949
2016,9,5,103,TOWNER RD,01 TO 03,1,3,140,Model A-Maisonette,1983,66,728888,183950
2016,9,5,2D,UPP BOON KENG RD,04 TO 06,4,6,110,Improved,2006,88,738000,183951
2016,9,5,2D,UPP BOON KENG RD,16 TO 18,16,18,110,Improved,2006,88,750000,183952
2016,9,5,816,JELLICOE RD,13 TO 15,13,15,110,Improved,2003,85,815000,183953
2016,9,5,11,JLN BATU,07 TO 09,7,9,139,Improved,1986,68,820000,183954
2016,9,5,7,BOON KENG RD,04 TO 06,4,6,107,DBSS,2011,93,830000,183955
2016,9,5,7,BOON KENG RD,04 TO 06,4,6,115,DBSS,2011,93,830000,183956
2016,9,5,8,BOON KENG RD,07 TO 09,7,9,113,DBSS,2011,93,830000,183957
2016,9,5,816,JELLICOE RD,22 TO 24,22,24,110,Improved,2003,85,835000,183958
2016,9,5,9,BOON KENG RD,04 TO 06,4,6,115,DBSS,2011,93,850000,183959
2016,9,5,9,BOON KENG RD,13 TO 15,13,15,119,DBSS,2011,93,930000,183960
2016,9,5,9,BOON KENG RD,34 TO 36,34,36,107,DBSS,2011,93,945000,183961
2016,9,EXECUTIVE,108,JLN RAJAH,01 TO 03,1,3,150,Maisonette,1984,67,795000,183962
2016,9,EXECUTIVE,46,BENDEMEER RD,19 TO 21,19,21,146,Apartment,1994,77,838000,183963
2016,9,3,58,MARINE TER,07 TO 09,7,9,65,Improved,1975,57,385000,183964
2016,9,3,8,MARINE TER,07 TO 09,7,9,65,Improved,1975,57,395000,183965
2016,9,3,30,MARINE CRES,16 TO 18,16,18,65,Improved,1975,57,411000,183966
2016,9,3,8,MARINE TER,04 TO 06,4,6,76,Improved,1975,57,465000,183967
2016,9,4,17,MARINE TER,07 TO 09,7,9,82,Improved,1975,57,525000,183968
2016,9,5,43,MARINE CRES,07 TO 09,7,9,120,Standard,1975,58,800000,183969
2016,9,5,14,MARINE TER,19 TO 21,19,21,120,Standard,1975,57,830000,183970
2016,9,5,43,MARINE CRES,22 TO 24,22,24,120,Standard,1975,58,840000,183971
2016,9,5,78,MARINE DR,16 TO 18,16,18,120,Standard,1977,59,915000,183972
2016,9,3,5,CHANGI VILLAGE RD,01 TO 03,1,3,66,Improved,1981,63,310000,183973
2016,9,4,426,PASIR RIS DR 6,04 TO 06,4,6,84,Simplified,1988,71,358000,183974
2016,9,4,776,PASIR RIS ST 71,01 TO 03,1,3,105,Model A,1996,79,370000,183975
2016,9,4,110,PASIR RIS ST 11,04 TO 06,4,6,106,Model A,1990,72,380000,183976
2016,9,4,754,PASIR RIS ST 71,04 TO 06,4,6,105,Model A,1996,79,380000,183977
2016,9,4,759,PASIR RIS ST 71,07 TO 09,7,9,104,Model A,1996,79,380000,183978
2016,9,4,633,PASIR RIS DR 3,04 TO 06,4,6,104,Model A,1995,77,382000,183979
2016,9,4,104,PASIR RIS ST 12,01 TO 03,1,3,108,Model A,1989,71,382000,183980
2016,9,4,754,PASIR RIS ST 71,07 TO 09,7,9,105,Model A,1996,79,384000,183981
2016,9,4,755,PASIR RIS ST 71,10 TO 12,10,12,105,Model A,1996,79,395000,183982
2016,9,4,478,PASIR RIS DR 4,01 TO 03,1,3,105,Model A,1992,75,395000,183983
2016,9,4,770,PASIR RIS ST 71,07 TO 09,7,9,104,Model A,1996,78,398000,183984
2016,9,4,106,PASIR RIS ST 12,07 TO 09,7,9,104,Model A,1989,71,400000,183985
2016,9,4,762,PASIR RIS ST 71,13 TO 15,13,15,106,Model A,1996,79,403800,183986
2016,9,4,119,PASIR RIS ST 11,04 TO 06,4,6,103,Model A,1989,71,405000,183987
2016,9,4,481,PASIR RIS DR 4,01 TO 03,1,3,105,Model A,1992,75,407000,183988
2016,9,4,753,PASIR RIS ST 71,10 TO 12,10,12,104,Model A,1996,79,410000,183989
2016,9,4,773,PASIR RIS ST 71,10 TO 12,10,12,104,Model A,1996,78,414000,183990
2016,9,4,190,PASIR RIS ST 12,04 TO 06,4,6,104,Model A,1993,76,415000,183991
2016,9,4,467,PASIR RIS DR 6,07 TO 09,7,9,105,Model A,1989,71,420000,183992
2016,9,4,452,PASIR RIS DR 6,07 TO 09,7,9,105,Model A,1989,71,425000,183993
2016,9,4,702,PASIR RIS DR 10,01 TO 03,1,3,114,Model A,1996,78,430000,183994
2016,9,4,633,PASIR RIS DR 3,01 TO 03,1,3,110,Model A,1995,77,430000,183995
2016,9,4,423,PASIR RIS DR 6,04 TO 06,4,6,102,Model A,1989,72,430000,183996
2016,9,4,405,PASIR RIS DR 6,04 TO 06,4,6,107,Model A,1989,72,440000,183997
2016,9,4,425,PASIR RIS DR 6,07 TO 09,7,9,113,Model A,1989,72,460000,183998
2016,9,4,476,PASIR RIS DR 6,01 TO 03,1,3,105,Model A,1989,72,475000,183999
2016,9,5,150,PASIR RIS ST 13,07 TO 09,7,9,126,Improved,1995,77,450000,184000
2016,9,5,216,PASIR RIS ST 21,04 TO 06,4,6,137,Model A,1993,75,458000,184001
2016,9,5,228,PASIR RIS ST 21,07 TO 09,7,9,124,Improved,1993,75,458000,184002
2016,9,5,760,PASIR RIS ST 71,13 TO 15,13,15,125,Improved,1996,79,460000,184003
2016,9,5,487,PASIR RIS DR 4,04 TO 06,4,6,120,Improved,1992,75,464500,184004
2016,9,5,187,PASIR RIS ST 11,04 TO 06,4,6,125,Improved,1993,75,465000,184005
2016,9,5,757,PASIR RIS ST 71,01 TO 03,1,3,126,Improved,1996,79,465000,184006
2016,9,5,183,PASIR RIS ST 11,07 TO 09,7,9,125,Improved,1993,75,468000,184007
2016,9,5,103,PASIR RIS ST 12,07 TO 09,7,9,122,Improved,1989,71,469000,184008
2016,9,5,226,PASIR RIS ST 21,04 TO 06,4,6,137,Model A,1993,75,470000,184009
2016,9,5,750,PASIR RIS ST 71,04 TO 06,4,6,128,Improved,1996,79,477000,184010
2016,9,5,566,PASIR RIS ST 51,01 TO 03,1,3,123,Improved,1992,75,480000,184011
2016,9,5,612,ELIAS RD,10 TO 12,10,12,128,Improved,1995,77,490000,184012
2016,9,5,749,PASIR RIS ST 71,07 TO 09,7,9,121,Improved,1996,79,493888,184013
2016,9,5,104,PASIR RIS ST 12,04 TO 06,4,6,122,Improved,1989,71,500000,184014
2016,9,5,631,PASIR RIS DR 3,04 TO 06,4,6,120,Improved,1995,77,508000,184015
2016,9,5,482,PASIR RIS DR 4,07 TO 09,7,9,122,Improved,1989,72,510000,184016
2016,9,EXECUTIVE,209,PASIR RIS ST 21,01 TO 03,1,3,147,Apartment,1993,76,508000,184017
2016,9,EXECUTIVE,246,PASIR RIS ST 21,07 TO 09,7,9,148,Apartment,1993,75,528999,184018
2016,9,EXECUTIVE,270,PASIR RIS ST 21,01 TO 03,1,3,145,Apartment,1994,77,550000,184019
2016,9,EXECUTIVE,466,PASIR RIS ST 41,01 TO 03,1,3,147,Maisonette,1992,75,580000,184020
2016,9,EXECUTIVE,713,PASIR RIS ST 72,07 TO 09,7,9,143,Apartment,1996,78,580000,184021
2016,9,EXECUTIVE,241,PASIR RIS ST 21,10 TO 12,10,12,157,Apartment,1993,75,590000,184022
2016,9,EXECUTIVE,455,PASIR RIS DR 6,01 TO 03,1,3,147,Maisonette,1989,72,600000,184023
2016,9,EXECUTIVE,541,PASIR RIS ST 51,01 TO 03,1,3,144,Apartment,1992,75,603000,184024
2016,9,EXECUTIVE,509,PASIR RIS ST 52,04 TO 06,4,6,146,Apartment,1993,76,608000,184025
2016,9,EXECUTIVE,714,PASIR RIS ST 72,10 TO 12,10,12,146,Apartment,1996,78,610000,184026
2016,9,EXECUTIVE,466,PASIR RIS ST 41,04 TO 06,4,6,148,Maisonette,1992,75,650000,184027
2016,9,EXECUTIVE,466,PASIR RIS ST 41,07 TO 09,7,9,148,Maisonette,1992,75,650000,184028
2016,9,EXECUTIVE,466,PASIR RIS ST 41,04 TO 06,4,6,148,Maisonette,1992,75,675000,184029
2016,9,EXECUTIVE,422,PASIR RIS DR 6,10 TO 12,10,12,151,Maisonette,1989,72,705000,184030
2016,9,EXECUTIVE,253,PASIR RIS ST 21,07 TO 09,7,9,190,Maisonette,1993,76,755000,184031
2016,9,EXECUTIVE,534,PASIR RIS DR 1,10 TO 12,10,12,148,Maisonette,1992,75,760000,184032
2016,9,2,602B,PUNGGOL CTRL,10 TO 12,10,12,50,Model A,2012,94,265000,184033
2016,9,4,126A,EDGEDALE PLAINS,01 TO 03,1,3,91,Model A,2003,85,345000,184034
2016,9,4,193,EDGEFIELD PLAINS,01 TO 03,1,3,90,Premium Apartment,2003,86,355000,184035
2016,9,4,171A,EDGEDALE PLAINS,04 TO 06,4,6,86,Model A,2004,86,368000,184036
2016,9,4,167C,PUNGGOL EAST,01 TO 03,1,3,92,Premium Apartment,2009,91,370000,184037
2016,9,4,643,PUNGGOL CTRL,04 TO 06,4,6,90,Premium Apartment,2005,87,388000,184038
2016,9,4,633B,PUNGGOL DR,04 TO 06,4,6,90,Premium Apartment,2007,90,390000,184039
2016,9,4,128A,PUNGGOL FIELD WALK,13 TO 15,13,15,91,Model A,2003,85,410000,184040
2016,9,4,195D,PUNGGOL RD,04 TO 06,4,6,90,Premium Apartment,2007,89,410000,184041
2016,9,4,615C,EDGEFIELD PLAINS,04 TO 06,4,6,92,Model A,2012,95,415000,184042
2016,9,4,301A,PUNGGOL CTRL,01 TO 03,1,3,93,Premium Apartment,2010,92,420000,184043
2016,9,4,603B,PUNGGOL RD,01 TO 03,1,3,92,Model A,2012,95,420000,184044
2016,9,4,632A,PUNGGOL DR,10 TO 12,10,12,91,Premium Apartment,2007,90,425000,184045
2016,9,4,603A,PUNGGOL RD,10 TO 12,10,12,93,Model A,2012,95,428000,184046
2016,9,4,613C,PUNGGOL DR,07 TO 09,7,9,93,Model A,2012,95,430000,184047
2016,9,4,195E,PUNGGOL RD,13 TO 15,13,15,90,Premium Apartment,2007,89,435000,184048
2016,9,4,603A,PUNGGOL RD,04 TO 06,4,6,93,Model A,2012,95,435000,184049
2016,9,4,612D,PUNGGOL DR,04 TO 06,4,6,93,Model A,2012,95,436000,184050
2016,9,4,603B,PUNGGOL RD,16 TO 18,16,18,92,Model A,2012,95,438000,184051
2016,9,4,602C,PUNGGOL CTRL,07 TO 09,7,9,93,Model A,2012,94,440000,184052
2016,9,4,615A,EDGEFIELD PLAINS,10 TO 12,10,12,92,Model A,2012,95,445000,184053
2016,9,4,604C,PUNGGOL RD,10 TO 12,10,12,93,Model A,2012,95,450000,184054
2016,9,4,612B,PUNGGOL DR,07 TO 09,7,9,93,Model A,2012,95,450000,184055
2016,9,4,615A,EDGEFIELD PLAINS,07 TO 09,7,9,92,Model A,2012,95,451688,184056
2016,9,4,603B,PUNGGOL RD,16 TO 18,16,18,93,Model A,2012,95,455000,184057
2016,9,4,615C,EDGEFIELD PLAINS,13 TO 15,13,15,92,Model A,2012,95,460000,184058
2016,9,4,612B,PUNGGOL DR,10 TO 12,10,12,93,Model A,2012,95,460000,184059
2016,9,4,604B,PUNGGOL RD,13 TO 15,13,15,92,Model A,2012,95,460000,184060
2016,9,4,615B,EDGEFIELD PLAINS,13 TO 15,13,15,92,Model A,2012,95,462000,184061
2016,9,4,614A,EDGEFIELD PLAINS,10 TO 12,10,12,92,Model A,2012,95,465000,184062
2016,9,4,613B,PUNGGOL DR,10 TO 12,10,12,93,Model A,2012,95,470000,184063
2016,9,4,614A,EDGEFIELD PLAINS,10 TO 12,10,12,92,Model A,2012,95,472000,184064
2016,9,4,301C,PUNGGOL CTRL,13 TO 15,13,15,93,Premium Apartment,2010,92,494888,184065
2016,9,4,306C,PUNGGOL PL,10 TO 12,10,12,95,Premium Apartment,2012,94,508888,184066
2016,9,4,267A,PUNGGOL FIELD,13 TO 15,13,15,97,Premium Apartment,2013,95,520000,184067
2016,9,4,302B,PUNGGOL PL,16 TO 18,16,18,93,Premium Apartment,2011,93,530000,184068
2016,9,4,306D,PUNGGOL DR,13 TO 15,13,15,93,Premium Apartment,2012,94,545000,184069
2016,9,5,126A,EDGEDALE PLAINS,04 TO 06,4,6,110,Improved,2003,85,420000,184070
2016,9,5,110D,PUNGGOL FIELD,07 TO 09,7,9,110,Improved,2003,85,420000,184071
2016,9,5,126A,EDGEDALE PLAINS,04 TO 06,4,6,110,Improved,2003,85,422000,184072
2016,9,5,102C,PUNGGOL FIELD,13 TO 15,13,15,109,Improved,2002,85,428000,184073
2016,9,5,188,PUNGGOL CTRL,04 TO 06,4,6,110,Premium Apartment,2004,86,430000,184074
2016,9,5,197B,PUNGGOL FIELD,10 TO 12,10,12,110,Improved,2003,85,430000,184075
2016,9,5,126D,EDGEDALE PLAINS,13 TO 15,13,15,110,Improved,2003,85,432000,184076
2016,9,5,104A,EDGEFIELD PLAINS,04 TO 06,4,6,110,Improved,2003,85,435000,184077
2016,9,5,128C,PUNGGOL FIELD WALK,10 TO 12,10,12,110,Improved,2003,85,436000,184078
2016,9,5,176D,EDGEFIELD PLAINS,16 TO 18,16,18,110,Improved,2003,86,440000,184079
2016,9,5,103C,EDGEFIELD PLAINS,13 TO 15,13,15,110,Improved,2003,85,443000,184080
2016,9,5,642C,PUNGGOL DR,13 TO 15,13,15,110,Premium Apartment,2005,87,450000,184081
2016,9,5,101B,PUNGGOL FIELD,10 TO 12,10,12,112,Improved,2002,85,450000,184082
2016,9,5,638C,PUNGGOL DR,10 TO 12,10,12,111,Premium Apartment,2005,87,450888,184083
2016,9,5,106B,PUNGGOL FIELD,07 TO 09,7,9,110,Improved,2003,85,452000,184084
2016,9,5,641B,PUNGGOL DR,07 TO 09,7,9,110,Premium Apartment,2005,87,460000,184085
2016,9,5,103C,EDGEFIELD PLAINS,10 TO 12,10,12,110,Improved,2003,85,465000,184086
2016,9,5,205A,PUNGGOL FIELD,13 TO 15,13,15,110,Improved,2004,87,465000,184087
2016,9,5,270A,PUNGGOL FIELD,01 TO 03,1,3,112,Premium Apartment,2013,95,470000,184088
2016,9,5,201B,PUNGGOL FIELD,13 TO 15,13,15,110,Improved,2004,86,472000,184089
2016,9,5,204D,PUNGGOL FIELD,16 TO 18,16,18,110,Improved,2004,87,472000,184090
2016,9,5,175D,PUNGGOL FIELD,10 TO 12,10,12,110,Improved,2003,85,475000,184091
2016,9,5,173A,PUNGGOL FIELD,16 TO 18,16,18,110,Improved,2003,86,478000,184092
2016,9,5,160B,PUNGGOL CTRL,13 TO 15,13,15,114,Premium Apartment,2004,86,520000,184093
2016,9,5,293,PUNGGOL CTRL,13 TO 15,13,15,110,Premium Apartment,2003,86,538000,184094
2016,9,5,269A,PUNGGOL FIELD,07 TO 09,7,9,112,Premium Apartment,2013,95,545000,184095
2016,9,5,305D,PUNGGOL DR,16 TO 18,16,18,147,Premium Apartment Loft,2012,94,780000,184096
2016,9,EXECUTIVE,187,PUNGGOL CTRL,10 TO 12,10,12,128,Premium Apartment,2004,86,580000,184097
2016,9,2,99,C'WEALTH CRES,04 TO 06,4,6,43,Standard,1970,52,220000,184098
2016,9,3,86,C'WEALTH CL,01 TO 03,1,3,58,Standard,1967,49,280000,184099
2016,9,3,84,C'WEALTH CL,04 TO 06,4,6,58,Standard,1967,49,280000,184100
2016,9,3,169,STIRLING RD,10 TO 12,10,12,60,Improved,1970,52,285600,184101
2016,9,3,169,STIRLING RD,04 TO 06,4,6,60,Improved,1970,52,300000,184102
2016,9,3,166,STIRLING RD,04 TO 06,4,6,60,Improved,1970,52,305000,184103
2016,9,3,169,STIRLING RD,10 TO 12,10,12,60,Improved,1970,52,310000,184104
2016,9,3,83,C'WEALTH CL,13 TO 15,13,15,60,Standard,1967,49,313000,184105
2016,9,3,102,C'WEALTH CRES,04 TO 06,4,6,55,Standard,1970,52,315000,184106
2016,9,3,168,STIRLING RD,10 TO 12,10,12,60,Improved,1971,53,315000,184107
2016,9,3,108,C'WEALTH CRES,07 TO 09,7,9,60,Standard,1969,51,318000,184108
2016,9,3,92,C'WEALTH DR,04 TO 06,4,6,60,Standard,1967,49,320000,184109
2016,9,3,83,C'WEALTH CL,16 TO 18,16,18,60,Standard,1967,49,325000,184110
2016,9,3,81,C'WEALTH CL,16 TO 18,16,18,60,Standard,1967,49,335000,184111
2016,9,3,21,DOVER CRES,10 TO 12,10,12,65,Improved,1976,58,370000,184112
2016,9,3,21,DOVER CRES,13 TO 15,13,15,65,Improved,1976,58,383800,184113
2016,9,3,160,MEI LING ST,04 TO 06,4,6,72,Improved,1970,52,400000,184114
2016,9,3,9,HOLLAND AVE,16 TO 18,16,18,65,Improved,1974,56,450000,184115
2016,9,3,13,HOLLAND DR,16 TO 18,16,18,65,Improved,1975,57,482500,184116
2016,9,3,28B,DOVER CRES,07 TO 09,7,9,69,Model A,2012,94,496000,184117
2016,9,3,18A,HOLLAND DR,01 TO 03,1,3,67,Model A,2012,95,520000,184118
2016,9,4,23B,QUEEN'S CL,04 TO 06,4,6,89,Improved,1973,55,480000,184119
2016,9,4,15,GHIM MOH RD,04 TO 06,4,6,82,Improved,1977,59,530000,184120
2016,9,4,15,GHIM MOH RD,10 TO 12,10,12,82,Improved,1977,59,580000,184121
2016,9,4,18,DOVER CRES,04 TO 06,4,6,92,Model A,2003,86,595000,184122
2016,9,4,90,TANGLIN HALT RD,04 TO 06,4,6,90,Model A,2008,90,620000,184123
2016,9,4,17,DOVER CRES,07 TO 09,7,9,92,Model A,2003,86,652000,184124
2016,9,4,52,STRATHMORE AVE,07 TO 09,7,9,90,Model A,2006,89,665000,184125
2016,9,4,51,STRATHMORE AVE,10 TO 12,10,12,85,Model A,2006,89,680000,184126
2016,9,4,28D,DOVER CRES,04 TO 06,4,6,95,Model A,2012,94,690000,184127
2016,9,4,3A,HOLLAND CL,07 TO 09,7,9,106,Model A,1998,81,710000,184128
2016,9,4,51,STRATHMORE AVE,13 TO 15,13,15,90,Model A,2006,89,730000,184129
2016,9,4,27,GHIM MOH LINK,19 TO 21,19,21,92,Model A,2013,95,732000,184130
2016,9,4,89,TANGLIN HALT RD,16 TO 18,16,18,90,Model A,2008,90,745000,184131
2016,9,4,61B,STRATHMORE AVE,13 TO 15,13,15,94,Model A,2011,93,754000,184132
2016,9,4,28,GHIM MOH LINK,22 TO 24,22,24,92,Model A,2013,95,757000,184133
2016,9,4,27,GHIM MOH LINK,37 TO 39,37,39,92,Model A,2013,95,805000,184134
2016,9,4,61A,STRATHMORE AVE,25 TO 27,25,27,98,Model A,2011,93,805000,184135
2016,9,5,7,GHIM MOH RD,19 TO 21,19,21,117,Standard,1977,59,780000,184136
2016,9,5,12,DOVER CL EAST,07 TO 09,7,9,114,Standard,1978,60,822000,184137
2016,9,5,62A,STRATHMORE AVE,28 TO 30,28,30,117,Improved,2011,93,950000,184138
2016,9,5,23,GHIM MOH LINK,37 TO 39,37,39,113,Improved,2013,95,980000,184139
2016,9,EXECUTIVE,148,MEI LING ST,04 TO 06,4,6,150,Apartment,1995,78,990000,184140
2016,9,4,478,SEMBAWANG DR,04 TO 06,4,6,90,Model A,2000,82,340000,184141
2016,9,4,589B,MONTREAL DR,01 TO 03,1,3,85,Model A2,2002,85,345000,184142
2016,9,4,482,ADMIRALTY LINK,10 TO 12,10,12,87,Model A2,2004,86,350000,184143
2016,9,4,482,ADMIRALTY LINK,10 TO 12,10,12,87,Model A2,2004,86,352000,184144
2016,9,4,419,CANBERRA RD,10 TO 12,10,12,90,Model A,2001,83,355000,184145
2016,9,4,405,ADMIRALTY LINK,04 TO 06,4,6,90,Model A2,2001,83,358000,184146
2016,9,4,418,CANBERRA RD,07 TO 09,7,9,90,Model A,2001,83,360000,184147
2016,9,4,467,ADMIRALTY DR,04 TO 06,4,6,102,Premium Apartment,2001,83,362000,184148
2016,9,4,359B,ADMIRALTY DR,04 TO 06,4,6,95,Premium Apartment,2001,84,365000,184149
2016,9,4,328,SEMBAWANG CRES,04 TO 06,4,6,101,Model A,1999,81,370000,184150
2016,9,4,489,ADMIRALTY LINK,13 TO 15,13,15,96,Model A,2010,92,405000,184151
2016,9,5,359A,ADMIRALTY DR,07 TO 09,7,9,111,Premium Apartment,2001,84,358000,184152
2016,9,5,353B,ADMIRALTY DR,01 TO 03,1,3,110,Improved,2002,84,360000,184153
2016,9,5,410,SEMBAWANG DR,01 TO 03,1,3,110,Improved,2001,83,360000,184154
2016,9,5,353A,ADMIRALTY DR,01 TO 03,1,3,110,Improved,2002,84,375000,184155
2016,9,5,483,ADMIRALTY LINK,10 TO 12,10,12,111,Improved,2004,86,390000,184156
2016,9,5,422,CANBERRA RD,13 TO 15,13,15,110,Improved,2001,83,395000,184157
2016,9,5,409,SEMBAWANG DR,07 TO 09,7,9,110,Improved,2001,83,395000,184158
2016,9,5,469,ADMIRALTY DR,04 TO 06,4,6,118,Premium Apartment,2001,83,398000,184159
2016,9,5,409,SEMBAWANG DR,04 TO 06,4,6,110,Improved,2001,83,400000,184160
2016,9,5,320,SEMBAWANG CL,04 TO 06,4,6,119,Improved,1999,81,408888,184161
2016,9,5,313,SEMBAWANG DR,07 TO 09,7,9,120,Improved,1999,81,412000,184162
2016,9,5,359B,ADMIRALTY DR,04 TO 06,4,6,111,Premium Apartment,2001,84,415000,184163
2016,9,5,300,CANBERRA RD,13 TO 15,13,15,120,Improved,1998,81,425000,184164
2016,9,5,504B,MONTREAL DR,07 TO 09,7,9,110,Improved,2001,83,431888,184165
2016,9,5,356B,ADMIRALTY DR,07 TO 09,7,9,111,Premium Apartment,2001,83,438888,184166
2016,9,5,341B,SEMBAWANG CL,10 TO 12,10,12,111,Premium Apartment,2001,83,441000,184167
2016,9,5,322,SEMBAWANG CL,10 TO 12,10,12,120,Improved,1999,81,443000,184168
2016,9,5,326,SEMBAWANG CRES,13 TO 15,13,15,122,Improved,1999,81,448000,184169
2016,9,5,311,CANBERRA RD,10 TO 12,10,12,120,Improved,1998,81,448888,184170
2016,9,5,352B,CANBERRA RD,07 TO 09,7,9,110,Improved,2001,84,450000,184171
2016,9,5,312,SEMBAWANG DR,13 TO 15,13,15,121,Improved,1999,81,450000,184172
2016,9,5,321,SEMBAWANG CL,10 TO 12,10,12,123,Improved,1999,81,458000,184173
2016,9,EXECUTIVE,356B,ADMIRALTY DR,04 TO 06,4,6,131,Premium Apartment,2001,83,480000,184174
2016,9,EXECUTIVE,341A,SEMBAWANG CL,10 TO 12,10,12,131,Premium Apartment,2001,83,490000,184175
2016,9,EXECUTIVE,503A,CANBERRA LINK,07 TO 09,7,9,130,Apartment,2001,83,492900,184176
2016,9,EXECUTIVE,341A,SEMBAWANG CL,10 TO 12,10,12,131,Premium Apartment,2001,83,510000,184177
2016,9,EXECUTIVE,503A,CANBERRA LINK,07 TO 09,7,9,130,Apartment,2001,83,518888,184178
2016,9,EXECUTIVE,303,CANBERRA RD,10 TO 12,10,12,140,Apartment,1998,81,530000,184179
2016,9,EXECUTIVE,507D,WELLINGTON CIRCLE,07 TO 09,7,9,130,Apartment,2001,83,550000,184180
2016,9,2,445B,FERNVALE RD,04 TO 06,4,6,47,Model A,2012,95,255000,184181
2016,9,2,441C,FERNVALE RD,25 TO 27,25,27,50,Model A,2012,94,261000,184182
2016,9,2,210A,COMPASSVALE LANE,07 TO 09,7,9,48,Model A,2013,95,266000,184183
2016,9,2,210C,COMPASSVALE LANE,07 TO 09,7,9,48,Model A,2013,95,270000,184184
2016,9,2,445A,FERNVALE RD,19 TO 21,19,21,47,Model A,2012,95,275000,184185
2016,9,3,445B,FERNVALE RD,01 TO 03,1,3,68,Model A,2012,95,330000,184186
2016,9,3,211C,COMPASSVALE LANE,04 TO 06,4,6,68,Model A,2013,95,330000,184187
2016,9,3,210A,COMPASSVALE LANE,01 TO 03,1,3,68,Model A,2013,95,345000,184188
2016,9,3,210C,COMPASSVALE LANE,16 TO 18,16,18,68,Model A,2013,95,350000,184189
2016,9,3,439B,SENGKANG WEST AVE,16 TO 18,16,18,69,Model A,2011,93,368888,184190
2016,9,3,445A,FERNVALE RD,19 TO 21,19,21,67,Model A,2012,95,375000,184191
2016,9,3,441D,FERNVALE RD,19 TO 21,19,21,69,Model A,2012,94,376888,184192
2016,9,4,185C,RIVERVALE CRES,04 TO 06,4,6,85,Model A2,2000,83,335000,184193
2016,9,4,122D,RIVERVALE DR,04 TO 06,4,6,90,Model A,2000,82,336000,184194
2016,9,4,190B,RIVERVALE DR,01 TO 03,1,3,95,Model A,2000,82,342000,184195
2016,9,4,231,COMPASSVALE WALK,04 TO 06,4,6,101,Model A,1999,82,346500,184196
2016,9,4,304A,ANCHORVALE LINK,04 TO 06,4,6,90,Model A,2002,84,350000,184197
2016,9,4,124B,RIVERVALE DR,01 TO 03,1,3,94,Model A2,1999,81,355000,184198
2016,9,4,299A,COMPASSVALE ST,01 TO 03,1,3,93,Premium Apartment,2001,83,360000,184199
2016,9,4,156,RIVERVALE CRES,01 TO 03,1,3,90,Model A,2005,88,360000,184200
2016,9,4,158B,RIVERVALE CRES,10 TO 12,10,12,91,Premium Apartment,2003,86,360000,184201
2016,9,4,200D,SENGKANG EAST RD,01 TO 03,1,3,90,Model A,2001,83,360000,184202
2016,9,4,209B,COMPASSVALE LANE,01 TO 03,1,3,92,Model A,2011,94,370000,184203
2016,9,4,203B,COMPASSVALE RD,07 TO 09,7,9,90,Model A,2001,83,370000,184204
2016,9,4,292B,COMPASSVALE ST,13 TO 15,13,15,90,Model A,2002,84,374000,184205
2016,9,4,117A,RIVERVALE DR,07 TO 09,7,9,95,Model A,2000,82,375000,184206
2016,9,4,410B,FERNVALE RD,01 TO 03,1,3,95,Premium Apartment,2012,95,380000,184207
2016,9,4,443C,FERNVALE RD,01 TO 03,1,3,94,Model A,2012,95,380000,184208
2016,9,4,201B,COMPASSVALE DR,07 TO 09,7,9,90,Model A,2001,83,381888,184209
2016,9,4,201A,COMPASSVALE DR,07 TO 09,7,9,90,Model A,2001,83,384000,184210
2016,9,4,159A,RIVERVALE CRES,16 TO 18,16,18,91,Premium Apartment,2003,86,388000,184211
2016,9,4,159A,RIVERVALE CRES,13 TO 15,13,15,91,Premium Apartment,2003,86,393000,184212
2016,9,4,202,COMPASSVALE DR,13 TO 15,13,15,87,Model A2,2001,83,395000,184213
2016,9,4,443C,FERNVALE RD,04 TO 06,4,6,94,Model A,2012,95,395000,184214
2016,9,4,206A,COMPASSVALE LANE,16 TO 18,16,18,102,Model A,1999,81,397500,184215
2016,9,4,308A,ANCHORVALE RD,16 TO 18,16,18,90,Model A,2002,84,401500,184216
2016,9,4,322A,ANCHORVALE DR,13 TO 15,13,15,86,Model A2,2002,84,405000,184217
